productId,name,supplier,price,category,tags
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",Hill-Miller,9.664,Office Supplies,Paper
TEC-AC-10002473,Maxell 4.7GB DVD-R,"Jefferson, Shepard and Bowen",158.928,Technology,Accessories
OFF-BI-10000632,Satellite Sectional Post Binders,Powell-Thomas,13.023,Office Supplies,Binders
FUR-TA-10002645,Hon Rectangular Conference Tables,"Hernandez, Diaz and Higgins",273.06,Furniture,Tables
OFF-FA-10002975,Staples,"Yates, Gallagher and Caldwell",39.312,Office Supplies,Fasteners
OFF-BI-10003784,Computer Printout Index Tabs,"Gill, Freeman and Mcguire",1.344,Office Supplies,Binders
OFF-BI-10001617,GBC Wire Binding Combs,Miller LLC,8.272,Office Supplies,Binders
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Thomas LLC,12.544,Furniture,Furnishings
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,Martinez-Blake,58.48,Office Supplies,Labels
FUR-FU-10001935,3M Hangers With Command Adhesive,Mccoy and Sons,7.4,Furniture,Furnishings
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Maynard PLC,366.786,Furniture,Chairs
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,"Whitehead, Hill and Garrison",54.368,Technology,Phones
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Santos-Mayer,33.96,Office Supplies,Envelopes
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Dean and Sons,826.11,Office Supplies,Appliances
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Dixon-Roth,545.85,Furniture,Furnishings
FUR-TA-10000849,Bevis Rectangular Conference Tables,Wright Ltd,145.98,Furniture,Tables
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Mercado PLC,35.808,Office Supplies,Paper
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene","Clark, Mueller and Potter",7.904,Furniture,Furnishings
TEC-PH-10004614,AT&T 841000 Phone,Schneider-Booker,345.0,Technology,Phones
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Nelson Ltd,174.286,Furniture,Tables
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Gonzalez LLC,662.84,Office Supplies,Appliances
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Smith-Hall,95.1,Technology,Accessories
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Love-Scott,26.88,Office Supplies,Envelopes
TEC-PH-10001336,Digium D40 VoIP phone,"Sanders, Thomas and Gonzalez",257.98,Technology,Phones
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Young-Moore,17.48,Office Supplies,Envelopes
FUR-CH-10000988,Hon Olson Stacker Stools,Perez Inc,492.835,Furniture,Chairs
OFF-ST-10001809,Fellowes Officeware Wire Shelving,"Lopez, Salas and Grant",269.49,Office Supplies,Storage
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,"Hughes, Dudley and Gordon",29.12,Office Supplies,Binders
OFF-LA-10000081,Avery 496,"Robles, Ray and Ruiz",18.75,Office Supplies,Labels
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Jensen LLC,119.7,Technology,Phones
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Long Inc,9.144,Office Supplies,Binders
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Miller-Mcclain,57.06,Technology,Accessories
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,"Phillips, Sanders and Hurst",71.6,Technology,Accessories
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Velasquez-Harvey,107.44,Office Supplies,Storage
OFF-LA-10004093,Avery 486,Reese LLC,7.31,Office Supplies,Labels
OFF-AR-10001683,Lumber Crayons,"Jenkins, Henderson and Smith",59.1,Office Supplies,Art
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Perez-White,46.53,Office Supplies,Storage
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Santos Inc,97.84,Office Supplies,Appliances
OFF-PA-10001763,Xerox 1896,Owens and Sons,29.97,Office Supplies,Paper
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","Riley, Brown and Henderson",98.352,Office Supplies,Binders
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Young-Ashley,83.92,Office Supplies,Binders
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Vega-Dickerson,14.624,Office Supplies,Binders
TEC-PH-10000576,AT&T 1080 Corded phone,"Clark, Yang and Torres",136.99,Technology,Phones
OFF-LA-10001317,Avery 520,"Black, Davis and Pratt",3.15,Office Supplies,Labels
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Allen-Nichols,9.11,Office Supplies,Paper
OFF-ST-10003306,Letter Size Cart,"Smith, Robinson and Bradley",571.44,Office Supplies,Storage
OFF-PA-10004983,Xerox 23,"Hicks, Lopez and Bell",32.4,Office Supplies,Paper
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray","Wilcox, Banks and Stuart",16.91,Office Supplies,Storage
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Duran-Richards,14.272,Furniture,Furnishings
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish","Gates, Rogers and Reeves",451.136,Furniture,Bookcases
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,West-Wallace,64.864,Office Supplies,Appliances
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Parks-Lewis,217.584,Furniture,Chairs
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,"Hull, Blankenship and Parker",82.95,Technology,Accessories
OFF-LA-10004545,Avery 50,Hester Group,87.71,Office Supplies,Labels
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Chase-Scott,1101.48,Office Supplies,Appliances
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Sweeney-Tran,1322.352,Furniture,Tables
OFF-AR-10002833,Newell 322,"Lewis, Benjamin and Curtis",5.46,Office Supplies,Art
OFF-SU-10002557,Fiskars Spring-Action Scissors,"Salas, Hayes and Green",11.184,Office Supplies,Supplies
OFF-ST-10003656,Safco Industrial Wire Shelving,Doyle-Mueller,153.584,Office Supplies,Storage
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Williams Inc,1003.62,Office Supplies,Storage
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Kline-Rodriguez,35.168,Technology,Phones
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal","Smith, Ortega and Edwards",1137.75,Furniture,Tables
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Taylor-Hill,99.68,Office Supplies,Binders
OFF-AR-10003856,Newell 344,"Miranda, Mullins and Franco",5.56,Office Supplies,Art
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Johnson LLC,85.52,Office Supplies,Storage
OFF-AR-10001473,Newell 313,Anthony-Williams,9.84,Office Supplies,Art
OFF-PA-10004285,Xerox 1959,Fischer PLC,20.04,Office Supplies,Paper
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Williams-Schmidt,631.96,Technology,Phones
OFF-PA-10002245,Xerox 1895,"Martin, Gonzales and Shelton",23.92,Office Supplies,Paper
OFF-PA-10001457,White GlueTop Scratch Pads,"Robinson, Brown and Williams",90.24,Office Supplies,Paper
TEC-PH-10002885,Apple iPhone 5,Mitchell Ltd,4548.81,Technology,Phones
FUR-TA-10004086,KI Adjustable-Height Table,"White, Mcdonald and Wiley",300.93,Furniture,Tables
TEC-PH-10000895,Polycom VVX 310 VoIP phone,"Daniel, Jones and Watts",719.96,Technology,Phones
FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Fritz PLC,647.84,Furniture,Chairs
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Cunningham-Keller,64.17,Office Supplies,Storage
OFF-EN-10000056,Cameo Buff Policy Envelopes,Parks-Cole,124.46,Office Supplies,Envelopes
OFF-BI-10004817,GBC Personal VeloBind Strips,"Chapman, Dennis and Diaz",9.584,Office Supplies,Binders
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2","Smith, Hines and Ruiz",37.608,Office Supplies,Envelopes
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Brown-Williams,12.224,Office Supplies,Paper
OFF-BI-10000546,Avery Durable Binders,Munoz-Wells,2.304,Office Supplies,Binders
OFF-BI-10001294,Fellowes Binding Cases,Wallace Inc,9.36,Office Supplies,Binders
OFF-LA-10000248,Avery 52,Jimenez-Hendricks,7.38,Office Supplies,Labels
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Park-Jimenez,53.72,Office Supplies,Storage
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Thomas PLC,8187.65,Office Supplies,Supplies
FUR-FU-10004351,Staple-based wall hangings,"Franco, Rivera and Chandler",77.92,Furniture,Furnishings
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Conrad-Powell,32.784,Office Supplies,Appliances
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Adams-Hodge,196.776,Technology,Phones
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Guerrero LLC,479.94,Technology,Accessories
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","Dixon, Rivera and Mcclain",1117.92,Office Supplies,Storage
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Gould LLC,106.5,Technology,Accessories
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Daniels PLC,45.66,Office Supplies,Binders
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Mitchell Ltd,95.968,Technology,Accessories
FUR-CH-10004540,Global Chrome Stack Chair,Mitchell-Heath,47.992,Furniture,Chairs
OFF-ST-10000585,Economy Rollaway Files,"Baker, Ware and Fowler",264.32,Office Supplies,Storage
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Chambers-Lopez,604.656,Office Supplies,Envelopes
FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,King-Phillips,129.93,Furniture,Furnishings
OFF-LA-10004559,Avery 49,"Singh, Robinson and Ballard",20.16,Office Supplies,Labels
OFF-LA-10003223,Avery 508,Dixon-Myers,29.46,Office Supplies,Labels
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,"Pittman, Pierce and Baker",868.59,Office Supplies,Appliances
OFF-PA-10003177,Xerox 1999,"Welch, Middleton and Barr",12.96,Office Supplies,Paper
TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Booth PLC,5.5,Technology,Phones
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Miller and Sons,121.6,Office Supplies,Binders
OFF-AR-10004078,Newell 312,Parker Group,42.048,Office Supplies,Art
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Brown-Clements,25.488,Technology,Accessories
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,"Hall, Gentry and Smith",6.9,Office Supplies,Binders
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg","Schmidt, Baker and Rios",9.648,Office Supplies,Binders
OFF-PA-10001526,Xerox 1949,Rhodes Group,7.968,Office Supplies,Paper
OFF-PA-10000788,Xerox 210,Bishop-Terrell,10.368,Office Supplies,Paper
OFF-PA-10000595,Xerox 1929,Fischer PLC,114.2,Office Supplies,Paper
OFF-BI-10000829,Avery Non-Stick Binders,Hernandez Ltd,17.96,Office Supplies,Binders
OFF-FA-10002676,Colored Push Pins,"Miller, Decker and Torres",12.67,Office Supplies,Fasteners
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,"Moore, Hill and Miller",339.96,Technology,Accessories
OFF-ST-10004459,Tennsco Single-Tier Lockers,Lopez-Long,1801.632,Office Supplies,Storage
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Butler-Murphy,46.32,Technology,Accessories
FUR-CH-10000513,High-Back Leather Manager's Chair,Ponce-Klein,181.986,Furniture,Chairs
TEC-PH-10000895,Polycom VVX 310 VoIP phone,Cruz-Torres,431.976,Technology,Phones
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Martinez-Cooper,155.37,Technology,Phones
FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,"Price, Parks and Faulkner",1348.704,Furniture,Chairs
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,"Alvarez, Hammond and Suarez",700.152,Furniture,Chairs
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Villarreal PLC,111.888,Furniture,Furnishings
OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Kennedy LLC,143.952,Office Supplies,Appliances
FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish","Harvey, Scott and Thornton",173.94,Furniture,Bookcases
OFF-LA-10000248,Avery 52,Benson-Smith,14.76,Office Supplies,Labels
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Johnson-Pittman,205.92,Office Supplies,Storage
FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Escobar Group,102.833,Furniture,Bookcases
OFF-AR-10002255,Newell 346,Williams-Scott,2.304,Office Supplies,Art
TEC-PH-10002624,Samsung Galaxy S4 Mini,Garcia and Sons,1879.96,Technology,Phones
OFF-PA-10001878,Xerox 1891,Boone Inc,313.024,Office Supplies,Paper
OFF-LA-10000452,Avery 488,"Johnson, Cook and Miller",5.04,Office Supplies,Labels
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray","Lopez, Lewis and Martin",821.88,Furniture,Furnishings
OFF-BI-10000088,GBC Imprintable Covers,Meza-Robinson,21.96,Office Supplies,Binders
OFF-PA-10000029,Xerox 224,Hood LLC,25.92,Office Supplies,Paper
TEC-PH-10000369,HTC One Mini,Stephenson LLC,705.544,Technology,Phones
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Harrington-Cole,50.0,Technology,Accessories
FUR-FU-10004909,Contemporary Wood/Metal Frame,"Patton, Anderson and Johnson",51.712,Furniture,Furnishings
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Wood LLC,6.992,Office Supplies,Appliances
FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Guerra-Vincent,1406.86,Furniture,Bookcases
OFF-LA-10003766,Self-Adhesive Removable Labels,"Compton, Griffin and Carter",15.75,Office Supplies,Labels
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Morris-Allen,323.1,Office Supplies,Storage
OFF-LA-10003190,Avery 474,"Clark, Daniel and Booth",9.216,Office Supplies,Labels
OFF-PA-10002787,Xerox 227,Boyle-Williams,10.368,Office Supplies,Paper
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,"Johnson, Jimenez and Castillo",15.02,Technology,Accessories
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray","Sawyer, Brown and Cline",33.82,Office Supplies,Storage
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Coleman LLC,71.0,Technology,Accessories
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,"Scott, Brown and Smith",25.12,Office Supplies,Binders
FUR-TA-10003954,Hon 94000 Series Round Tables,"Hudson, Carlson and Grimes",2665.62,Furniture,Tables
OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Gutierrez Inc,478.08,Office Supplies,Storage
TEC-PH-10000576,AT&T 1080 Corded phone,Johnson-Byrd,164.388,Technology,Phones
OFF-AR-10004441,BIC Brite Liner Highlighters,Warren Group,13.248,Office Supplies,Art
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Zhang Inc,2.912,Office Supplies,Art
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Herring-Owens,1399.944,Technology,Accessories
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Turner-Welch,526.45,Furniture,Furnishings
OFF-EN-10004955,Fashion Color Clasp Envelopes,Jenkins Inc,16.23,Office Supplies,Envelopes
OFF-BI-10001071,GBC ProClick Punch Binding System,Burke LLC,319.9,Office Supplies,Binders
OFF-EN-10001990,Staple envelope,Shaw Ltd,11.36,Office Supplies,Envelopes
OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Davis and Sons,675.12,Office Supplies,Appliances
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack","Parker, Stafford and Preston",62.82,Furniture,Furnishings
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h","Hart, Newton and Mason",489.92,Office Supplies,Storage
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Blair-Smith,19.44,Office Supplies,Paper
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","Washington, Wilson and Collins",16.68,Office Supplies,Paper
TEC-PH-10004833,Macally Suction Cup Mount,Davies-Morales,155.35,Technology,Phones
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Shannon-Cannon,12.42,Furniture,Furnishings
TEC-PH-10002103,Jabra SPEAK 410,Jensen and Sons,187.98,Technology,Phones
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Moore-Larson,6.608,Office Supplies,Envelopes
OFF-ST-10001476,Steel Personal Filing/Posting Tote,Garza-Gordon,248.57,Office Supplies,Storage
FUR-FU-10002045,"Executive Impressions 14""",Morgan-Smith,22.23,Furniture,Furnishings
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H","Zuniga, Williams and Williams",5.98,Office Supplies,Storage
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Hamilton Inc,246.168,Technology,Phones
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Jackson Ltd,14.136,Furniture,Furnishings
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,"Perkins, Davis and Rodriguez",601.47,Furniture,Tables
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Reed-Savage,79.1,Technology,Phones
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Sanchez-Hall,327.84,Office Supplies,Binders
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,"King, Roberts and Cruz",180.96,Office Supplies,Envelopes
OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Garcia-Foster,914.97,Office Supplies,Binders
TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,Orr-Trujillo,587.97,Technology,Phones
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,"Vasquez, Cannon and Carr",530.34,Office Supplies,Storage
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),"Bennett, Grimes and Hines",14.94,Office Supplies,Paper
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Collier-Anderson,121.94,Office Supplies,Appliances
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors","Peterson, Meyer and Kelley",122.71,Office Supplies,Supplies
OFF-PA-10000349,Easy-staple paper,"Willis, Murray and Henderson",14.94,Office Supplies,Paper
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,"West, Moore and Watson",1349.85,Technology,Machines
FUR-BO-10000362,Sauder Inglewood Library Bookcases,Watts LLC,136.784,Furniture,Bookcases
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Anderson LLC,61.12,Furniture,Furnishings
OFF-BI-10000591,Avery Binder Labels,Scott Inc,1.167,Office Supplies,Binders
OFF-AR-10003727,Berol Giant Pencil Sharpener,Jennings-Sanchez,16.99,Office Supplies,Art
TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Parker Ltd,24.672,Technology,Accessories
OFF-LA-10001317,Avery 520,Watson PLC,2.52,Office Supplies,Labels
FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Marsh-Reeves,1218.735,Furniture,Tables
OFF-LA-10000248,Avery 52,Schmidt-Chavez,5.904,Office Supplies,Labels
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Copeland LLC,15.696,Office Supplies,Paper
FUR-FU-10000221,"Master Caster Door Stop, Brown",Watkins-Fleming,6.096,Furniture,Furnishings
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Anderson PLC,41.568,Furniture,Chairs
FUR-CH-10004886,Bevis Steel Folding Chairs,"Lopez, Gillespie and Walker",230.28,Furniture,Chairs
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","Mcdonald, Wilson and Santiago",18.288,Office Supplies,Binders
OFF-LA-10003663,Avery 498,"Dickson, Garza and Nelson",5.78,Office Supplies,Labels
OFF-BI-10001294,Fellowes Binding Cases,"Stephenson, Mccall and Miller",121.68,Office Supplies,Binders
OFF-AR-10000369,Design Ebony Sketching Pencil,"Hopkins, Newton and Smith",4.17,Office Supplies,Art
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Olson-Evans,67.04,Technology,Phones
OFF-ST-10000876,Eldon Simplefile Box Office,Moreno Group,37.32,Office Supplies,Storage
OFF-LA-10001404,Avery 517,Jones-Johnson,18.45,Office Supplies,Labels
OFF-PA-10001972,Xerox 214,Clark-Hunt,25.92,Office Supplies,Paper
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Jones Group,11199.968,Technology,Copiers
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,"Evans, Russell and Turner",2399.6,Technology,Phones
